name,estimate,moe
FISHER CO.2011,43724,4099
FLOYD CO.2011,35967,4366
FOARD CO.2011,31006,4929
FORT BEND CO.2011,82571,1265
FRANKLIN CO.2011,47500,10294
FREESTONE CO.2011,45816,5540
FRIO CO.2011,37769,5611
GAINES CO.2011,47157,4313
GALVESTON CO.2011,59645,1421
GARZA CO.2011,42883,15143
GILLESPIE CO.2011,54843,2829
GLASSCOCK CO.2011,72188,12449
GOLIAD CO.2011,51389,5674
GONZALES CO.2011,38623,3743
GRAY CO.2011,42845,3086
GRAYSON CO.2011,46993,1360
GREGG CO.2011,44608,1223
GRIMES CO.2011,40509,2700
GUADALUPE CO.2011,61608,2270
HALE CO.2011,39335,3039
HALL CO.2011,32059,2231
HAMILTON CO.2011,40757,2721
HANSFORD CO.2011,52610,4120
HARDEMAN CO.2011,36568,5805
HARDIN CO.2011,54588,3399
HARRIS CO.2011,52675,404
HARRISON CO.2011,45357,1633
HARTLEY CO.2011,69414,8709
HASKELL CO.2011,39578,4179
HAYS CO.2011,58247,2206
HEMPHILL CO.2011,54360,11374
HENDERSON CO.2011,41242,971
HIDALGO CO.2011,32479,631
HILL CO.2011,39944,2186
HOCKLEY CO.2011,48201,3850
HOOD CO.2011,54002,2471
HOPKINS CO.2011,42844,2192
HOUSTON CO.2011,32437,2404
HOWARD CO.2011,41887,2864
HUDSPETH CO.2011,22634,5358
HUNT CO.2011,45253,1796
HUTCHINSON CO.2011,44120,2237
IRION CO.2011,45250,10506
JACK CO.2011,46136,7651
JACKSON CO.2011,50010,4059
JASPER CO.2011,40099,1822
JEFF DAVIS CO.2011,49149,2688
JEFFERSON CO.2011,42883,1013
JIM HOGG CO.2011,36752,4272
JIM WELLS CO.2011,37413,2741
JOHNSON CO.2011,55970,1420
JONES CO.2011,37872,3316
KARNES CO.2011,39297,4852
KAUFMAN CO.2011,60575,2242
KENDALL CO.2011,72092,6271
KENEDY CO.2011,45625,23769
KENT CO.2011,43750,11998
KERR CO.2011,44529,2203
KIMBLE CO.2011,43653,3802
KING CO.2011,61250,44374
KINNEY CO.2011,25703,5210
KLEBERG CO.2011,37222,5346
KNOX CO.2011,32646,3263
LAMAR CO.2011,40050,2730
LAMB CO.2011,35589,2104
LAMPASAS CO.2011,48760,2304
LA SALLE CO.2011,25313,4387
LAVACA CO.2011,43570,2885
LEE CO.2011,45754,3886
LEON CO.2011,42150,4564
LIBERTY CO.2011,47460,2203
LIMESTONE CO.2011,42851,3271
LIPSCOMB CO.2011,55457,4376
LIVE OAK CO.2011,45276,3153
LLANO CO.2011,41837,3149
LOVING CO.2011,78125,20119
LUBBOCK CO.2011,43983,864
LYNN CO.2011,46456,3435
MCCULLOCH CO.2011,37861,4107
MCLENNAN CO.2011,41656,939
MCMULLEN CO.2011,29500,16392
MADISON CO.2011,37437,5595
MARION CO.2011,31903,3127
MARTIN CO.2011,42050,6071
MASON CO.2011,41462,8929
MATAGORDA CO.2011,43962,4443
MAVERICK CO.2011,29504,2206
MEDINA CO.2011,50101,3207
MENARD CO.2011,41923,4579
MIDLAND CO.2011,57807,2268
MILAM CO.2011,39751,2890
MILLS CO.2011,38138,7350
MITCHELL CO.2011,41281,7815
MONTAGUE CO.2011,43509,2577
MONTGOMERY CO.2011,66657,1434
MOORE CO.2011,48394,4707
MORRIS CO.2011,39698,3748
MOTLEY CO.2011,33281,5579
NACOGDOCHES CO.2011,35378,1776
NAVARRO CO.2011,41074,1909
NEWTON CO.2011,38409,3698
NOLAN CO.2011,37177,2235
NUECES CO.2011,44815,1201
OCHILTREE CO.2011,49794,4257
OLDHAM CO.2011,57054,11484
ORANGE CO.2011,48833,2922
PALO PINTO CO.2011,40385,2737
PANOLA CO.2011,48088,3361
PARKER CO.2011,63725,2087
PARMER CO.2011,40926,2275
PECOS CO.2011,40925,3881
POLK CO.2011,36073,1771
POTTER CO.2011,37766,1473
PRESIDIO CO.2011,28724,4564
RAINS CO.2011,45168,4900
RANDALL CO.2011,57121,1406
REAGAN CO.2011,58491,8083
REAL CO.2011,25870,3234
RED RIVER CO.2011,36969,3042
REEVES CO.2011,35552,4734
REFUGIO CO.2011,42470,2248
ROBERTS CO.2011,61042,15824
ROBERTSON CO.2011,38397,3240
ROCKWALL CO.2011,82146,3209
RUNNELS CO.2011,38556,3869
RUSK CO.2011,46438,1675
SABINE CO.2011,33109,3287
SAN AUGUSTINE CO.2011,26841,4275
SAN JACINTO CO.2011,48750,3063
SAN PATRICIO CO.2011,48389,2910
SAN SABA CO.2011,38675,2733
SCHLEICHER CO.2011,46058,8586
SCURRY CO.2011,46380,3931
SHACKELFORD CO.2011,44647,5552
SHELBY CO.2011,34164,2184
SHERMAN CO.2011,49135,6896
SMITH CO.2011,46615,1519
SOMERVELL CO.2011,48401,4763
STARR CO.2011,25598,1881
STEPHENS CO.2011,37400,4135
STERLING CO.2011,41944,8244
STONEWALL CO.2011,47083,9293
SUTTON CO.2011,55122,7699
SWISHER CO.2011,38988,3642
TARRANT CO.2011,56178,437
TAYLOR CO.2011,43065,1789
TERRELL CO.2011,41417,5583
TERRY CO.2011,35485,5591
THROCKMORTON CO.2011,40380,4074
TITUS CO.2011,39886,2095
TOM GREEN CO.2011,43465,1720
TRAVIS CO.2011,55452,632
TRINITY CO.2011,38138,3070
TYLER CO.2011,35847,3179
UPSHUR CO.2011,46734,2270
UPTON CO.2011,52455,5743
UVALDE CO.2011,34456,3010
VAL VERDE CO.2011,38747,2336
VAN ZANDT CO.2011,42359,1750
VICTORIA CO.2011,49676,1880
WALKER CO.2011,36885,2922
WALLER CO.2011,50609,2943
WARD CO.2011,41939,3820
WASHINGTON CO.2011,45320,4510
WEBB CO.2011,37868,1050
WHARTON CO.2011,43689,2618
WHEELER CO.2011,48000,9450
WICHITA CO.2011,44786,1043
WILBARGER CO.2011,40050,3910
WILLACY CO.2011,22894,2931
WILLIAMSON CO.2011,71346,1208
WILSON CO.2011,62689,2049
WINKLER CO.2011,44573,4557
WISE CO.2011,57511,2841
WOOD CO.2011,41260,2226
YOAKUM CO.2011,48173,8078
YOUNG CO.2011,39898,4979
ZAPATA CO.2011,26009,2532
ZAVALA CO.2011,23952,3408
