name,estimate,moe
GARZA CO.2018,53832,4373
GILLESPIE CO.2018,56267,3468
GLASSCOCK CO.2018,64886,26246
GOLIAD CO.2018,56737,6539
GONZALES CO.2018,47516,3368
GRAY CO.2018,48314,5246
GRAYSON CO.2018,52683,2034
GREGG CO.2018,47970,1445
GRIMES CO.2018,49745,3213
GUADALUPE CO.2018,66187,1709
HALE CO.2018,46012,2409
HALL CO.2018,31324,4587
HAMILTON CO.2018,46611,6707
HANSFORD CO.2018,40678,3734
HARDEMAN CO.2018,37995,4188
HARDIN CO.2018,56131,3351
HARRIS CO.2018,57791,503
HARRISON CO.2018,48644,2576
HARTLEY CO.2018,64427,4662
HASKELL CO.2018,43529,6157
HAYS CO.2018,62815,1681
HEMPHILL CO.2018,68679,8021
HENDERSON CO.2018,44888,1447
HIDALGO CO.2018,37097,803
HILL CO.2018,45970,2801
HOCKLEY CO.2018,49184,2913
HOOD CO.2018,60275,2698
HOPKINS CO.2018,47832,1988
HOUSTON CO.2018,33552,2167
HOWARD CO.2018,50855,2162
HUDSPETH CO.2018,26346,4472
HUNT CO.2018,49319,2246
HUTCHINSON CO.2018,50035,4099
IRION CO.2018,63021,10537
JACK CO.2018,52829,5647
JACKSON CO.2018,58504,5746
JASPER CO.2018,41960,4187
JEFF DAVIS CO.2018,46534,10024
JEFFERSON CO.2018,46315,1252
JIM HOGG CO.2018,31403,4984
JIM WELLS CO.2018,41103,3613
JOHNSON CO.2018,60458,1793
JONES CO.2018,48601,5941
KARNES CO.2018,53051,5261
KAUFMAN CO.2018,63926,2146
KENDALL CO.2018,81023,5739
KENEDY CO.2018,24800,15011
KENT CO.2018,52250,12784
KERR CO.2018,48698,2928
KIMBLE CO.2018,41095,2463
KING CO.2018,56964,20503
KINNEY CO.2018,34926,7639
KLEBERG CO.2018,41700,3197
KNOX CO.2018,46319,5444
LAMAR CO.2018,42198,2190
LAMB CO.2018,43712,2899
LAMPASAS CO.2018,54467,3818
LA SALLE CO.2018,44601,8414
LAVACA CO.2018,51708,2822
LEE CO.2018,55741,4948
LEON CO.2018,44875,4612
LIBERTY CO.2018,48344,3470
LIMESTONE CO.2018,40356,2445
LIPSCOMB CO.2018,59583,7827
LIVE OAK CO.2018,51480,4529
LLANO CO.2018,50524,4101
LOVING CO.2018,80938,32455
LUBBOCK CO.2018,49078,1138
LYNN CO.2018,44922,3955
MCCULLOCH CO.2018,42367,7500
MCLENNAN CO.2018,46262,1239
MCMULLEN CO.2018,71389,19963
MADISON CO.2018,44004,4196
MARION CO.2018,36938,3112
MARTIN CO.2018,71115,10287
MASON CO.2018,40949,3689
MATAGORDA CO.2018,44896,4175
MAVERICK CO.2018,37734,2701
MEDINA CO.2018,59305,2261
MENARD CO.2018,37917,11237
MIDLAND CO.2018,75815,3574
MILAM CO.2018,41768,2688
MILLS CO.2018,46318,7679
MITCHELL CO.2018,52194,3002
MONTAGUE CO.2018,46592,4160
MONTGOMERY CO.2018,74323,1461
MOORE CO.2018,52469,3568
MORRIS CO.2018,40227,4275
MOTLEY CO.2018,40598,7989
NACOGDOCHES CO.2018,41482,2289
NAVARRO CO.2018,45103,2407
NEWTON CO.2018,40180,5490
NOLAN CO.2018,42019,2694
NUECES CO.2018,53317,981
OCHILTREE CO.2018,50120,4332
OLDHAM CO.2018,62426,7152
ORANGE CO.2018,53667,2201
PALO PINTO CO.2018,45067,2933
PANOLA CO.2018,49704,2693
PARKER CO.2018,70608,2107
PARMER CO.2018,50410,4309
PECOS CO.2018,50543,6324
POLK CO.2018,43267,2722
POTTER CO.2018,41852,1195
PRESIDIO CO.2018,26486,8419
RAINS CO.2018,48308,4901
RANDALL CO.2018,65564,1884
REAGAN CO.2018,59760,22731
REAL CO.2018,36493,6844
RED RIVER CO.2018,35356,2876
REEVES CO.2018,49390,6945
REFUGIO CO.2018,50338,6218
ROBERTS CO.2018,79167,8098
ROBERTSON CO.2018,52189,5130
ROCKWALL CO.2018,93269,3672
RUNNELS CO.2018,41226,3957
RUSK CO.2018,49270,2855
SABINE CO.2018,33561,2735
SAN AUGUSTINE CO.2018,32394,6068
SAN JACINTO CO.2018,43421,5938
SAN PATRICIO CO.2018,53332,2067
SAN SABA CO.2018,40301,4626
SCHLEICHER CO.2018,63432,8717
SCURRY CO.2018,54565,5212
SHACKELFORD CO.2018,46685,7316
SHELBY CO.2018,38121,2400
SHERMAN CO.2018,54961,4119
SMITH CO.2018,50742,1276
SOMERVELL CO.2018,52346,8689
STARR CO.2018,27133,1554
STEPHENS CO.2018,45862,3667
STERLING CO.2018,50000,13092
STONEWALL CO.2018,46786,13949
SUTTON CO.2018,60996,5615
SWISHER CO.2018,37883,4612
TARRANT CO.2018,62532,457
TAYLOR CO.2018,49161,2217
TERRELL CO.2018,26063,5567
TERRY CO.2018,42441,5680
THROCKMORTON CO.2018,37279,7356
TITUS CO.2018,46980,2674
TOM GREEN CO.2018,49662,2089
TRAVIS CO.2018,68350,751
TRINITY CO.2018,37398,3180
TYLER CO.2018,44396,4682
UPSHUR CO.2018,48796,2647
UPTON CO.2018,52750,5566
UVALDE CO.2018,40781,3100
VAL VERDE CO.2018,44609,2594
VAN ZANDT CO.2018,50061,2093
VICTORIA CO.2018,55740,2218
WALKER CO.2018,41456,1745
WALLER CO.2018,53506,4971
WARD CO.2018,63333,5589
WASHINGTON CO.2018,55793,4336
WEBB CO.2018,40442,1234
WHARTON CO.2018,50145,3208
WHEELER CO.2018,50910,3512
WICHITA CO.2018,45776,1140
WILBARGER CO.2018,43913,4945
WILLACY CO.2018,29104,2657
WILLIAMSON CO.2018,79123,1440
WILSON CO.2018,71942,4350
WINKLER CO.2018,55000,12087
WISE CO.2018,59081,2722
WOOD CO.2018,48038,3129
YOAKUM CO.2018,62500,8792
YOUNG CO.2018,46351,3907
ZAPATA CO.2018,34550,6700
ZAVALA CO.2018,25988,5009
