name,estimate,moe
FALLS CO.2016,38547,3195
FANNIN CO.2016,45471,2917
FAYETTE CO.2016,51290,3879
FISHER CO.2016,41531,2388
FLOYD CO.2016,43070,4238
FOARD CO.2016,48068,14564
FORT BEND CO.2016,91152,1440
FRANKLIN CO.2016,42652,4043
FREESTONE CO.2016,45134,4001
FRIO CO.2016,37163,3932
GAINES CO.2016,58788,5183
GALVESTON CO.2016,63064,1326
GARZA CO.2016,52708,8214
GILLESPIE CO.2016,55850,4205
GLASSCOCK CO.2016,62159,26052
GOLIAD CO.2016,54375,6827
GONZALES CO.2016,46630,3138
GRAY CO.2016,45264,3497
GRAYSON CO.2016,50212,1503
GREGG CO.2016,47140,1487
GRIMES CO.2016,47839,3663
GUADALUPE CO.2016,64599,1762
HALE CO.2016,44995,2380
HALL CO.2016,27244,5402
HAMILTON CO.2016,45105,6235
HANSFORD CO.2016,41335,6235
HARDEMAN CO.2016,35156,4116
HARDIN CO.2016,54352,2715
HARRIS CO.2016,55584,392
HARRISON CO.2016,46230,2767
HARTLEY CO.2016,64614,2578
HASKELL CO.2016,41067,7870
HAYS CO.2016,60495,1439
HEMPHILL CO.2016,67773,7075
HENDERSON CO.2016,43434,1511
HIDALGO CO.2016,36094,765
HILL CO.2016,43441,2181
HOCKLEY CO.2016,50331,2918
HOOD CO.2016,58315,2752
HOPKINS CO.2016,45748,3375
HOUSTON CO.2016,32434,2685
HOWARD CO.2016,50977,1985
HUDSPETH CO.2016,26635,3868
HUNT CO.2016,45643,2085
HUTCHINSON CO.2016,50114,2716
IRION CO.2016,64100,7621
JACK CO.2016,50390,7984
JACKSON CO.2016,56601,5418
JASPER CO.2016,44552,5611
JEFF DAVIS CO.2016,50174,15160
JEFFERSON CO.2016,44965,1231
JIM HOGG CO.2016,34769,8904
JIM WELLS CO.2016,43321,5680
JOHNSON CO.2016,59095,1771
JONES CO.2016,47007,2906
KARNES CO.2016,46058,2769
KAUFMAN CO.2016,60179,1978
KENDALL CO.2016,76350,4308
KENEDY CO.2016,24000,8320
KENT CO.2016,50625,9496
KERR CO.2016,44261,2597
KIMBLE CO.2016,41263,4295
KING CO.2016,57083,21338
KINNEY CO.2016,34398,6439
KLEBERG CO.2016,41469,3025
KNOX CO.2016,42188,6525
LAMAR CO.2016,40283,1934
LAMB CO.2016,41401,2134
LAMPASAS CO.2016,50358,3544
LA SALLE CO.2016,40094,6579
LAVACA CO.2016,47753,2776
LEE CO.2016,54346,4902
LEON CO.2016,47441,5410
LIBERTY CO.2016,49655,2563
LIMESTONE CO.2016,37431,2280
LIPSCOMB CO.2016,60163,7156
LIVE OAK CO.2016,50741,3539
LLANO CO.2016,48562,4109
LOVING CO.2016,56875,45695
LUBBOCK CO.2016,46859,680
LYNN CO.2016,40722,2883
MCCULLOCH CO.2016,40784,2850
MCLENNAN CO.2016,44246,1440
MCMULLEN CO.2016,57589,24360
MADISON CO.2016,43209,5026
MARION CO.2016,35424,2709
MARTIN CO.2016,63992,10522
MASON CO.2016,38496,2756
MATAGORDA CO.2016,41253,3323
MAVERICK CO.2016,37155,2462
MEDINA CO.2016,58333,2576
MENARD CO.2016,37917,6487
MIDLAND CO.2016,71424,2466
MILAM CO.2016,39213,2905
MILLS CO.2016,44375,6442
MITCHELL CO.2016,51555,6059
MONTAGUE CO.2016,46383,2052
MONTGOMERY CO.2016,70805,1202
MOORE CO.2016,50552,2828
MORRIS CO.2016,37902,3351
MOTLEY CO.2016,35433,6591
NACOGDOCHES CO.2016,38915,2010
NAVARRO CO.2016,43388,2182
NEWTON CO.2016,36829,2710
NOLAN CO.2016,38411,2566
NUECES CO.2016,51882,1080
OCHILTREE CO.2016,50011,4425
OLDHAM CO.2016,52292,10259
ORANGE CO.2016,51443,1876
PALO PINTO CO.2016,42824,3327
PANOLA CO.2016,50712,2584
PARKER CO.2016,67979,2251
PARMER CO.2016,48589,4592
PECOS CO.2016,51735,5356
POLK CO.2016,40864,2216
POTTER CO.2016,40340,1266
PRESIDIO CO.2016,33453,6900
RAINS CO.2016,50405,5231
RANDALL CO.2016,62635,1526
REAGAN CO.2016,59257,14775
REAL CO.2016,37059,5393
RED RIVER CO.2016,35016,3815
REEVES CO.2016,46464,4684
REFUGIO CO.2016,50145,5199
ROBERTS CO.2016,72500,8963
ROBERTSON CO.2016,49142,4213
ROCKWALL CO.2016,89161,4118
RUNNELS CO.2016,41339,3566
RUSK CO.2016,47424,2514
SABINE CO.2016,32500,2556
SAN AUGUSTINE CO.2016,29426,3478
SAN JACINTO CO.2016,44878,5310
SAN PATRICIO CO.2016,52659,1913
SAN SABA CO.2016,40718,3707
SCHLEICHER CO.2016,59766,6781
SCURRY CO.2016,55661,5117
SHACKELFORD CO.2016,50285,4357
SHELBY CO.2016,36312,3061
SHERMAN CO.2016,52969,5495
SMITH CO.2016,48683,1775
SOMERVELL CO.2016,50562,6613
STARR CO.2016,26682,1762
STEPHENS CO.2016,45217,3966
STERLING CO.2016,50156,11591
STONEWALL CO.2016,47969,12767
SUTTON CO.2016,54567,8197
SWISHER CO.2016,35167,3978
TARRANT CO.2016,60373,434
TAYLOR CO.2016,47044,1694
TERRELL CO.2016,24821,5997
TERRY CO.2016,40407,3223
THROCKMORTON CO.2016,39438,7111
TITUS CO.2016,45026,2252
TOM GREEN CO.2016,47637,1717
TRAVIS CO.2016,64422,788
TRINITY CO.2016,35865,2475
TYLER CO.2016,45427,6569
UPSHUR CO.2016,47724,3275
UPTON CO.2016,48220,10066
UVALDE CO.2016,39011,3144
VAL VERDE CO.2016,44170,2428
VAN ZANDT CO.2016,46555,1908
VICTORIA CO.2016,54697,2684
WALKER CO.2016,40090,2176
WALLER CO.2016,53508,4924
WARD CO.2016,56796,6209
WASHINGTON CO.2016,52718,3927
WEBB CO.2016,38711,1204
WHARTON CO.2016,46445,3229
WHEELER CO.2016,51082,2994
WICHITA CO.2016,45371,1321
WILBARGER CO.2016,43635,5021
WILLACY CO.2016,28817,2404
WILLIAMSON CO.2016,75935,1076
WILSON CO.2016,68737,3504
WINKLER CO.2016,54261,9197
WISE CO.2016,56396,2829
WOOD CO.2016,47814,2592
YOAKUM CO.2016,56655,9633
YOUNG CO.2016,46978,5614
ZAPATA CO.2016,36976,5406
ZAVALA CO.2016,26639,6815
